HHID,elderly_hoh,sex_hoh
004015,Elderly HoH: NO,Male
004016,Elderly HoH: NO,Female
004017,Elderly HoH: NO,Female
004018,Elderly HoH: NO,Male
004019,Elderly HoH: NO,Female
004020,Elderly HoH: NO,Female
005001,Elderly HoH: NO,Female
005002,Elderly HoH: NO,Male
005003,Elderly HoH: YES,Male
005004,Elderly HoH: NO,Male
005005,Elderly HoH: NO,Male
005006,Elderly HoH: NO,Female
005007,Elderly HoH: YES,Female
005008,Elderly HoH: NO,Male
005009,Elderly HoH: YES,Female
005010,Elderly HoH: NO,Male
005011,Elderly HoH: YES,Female
005012,Elderly HoH: NO,Male
005013,Elderly HoH: NO,Female
005014,Elderly HoH: YES,Male
005015,Elderly HoH: NO,Female
005016,Elderly HoH: NO,Female
005017,Elderly HoH: NO,Female
005018,Elderly HoH: NO,Male
005019,Elderly HoH: NO,Female
006001,Elderly HoH: NO,Female
006002,Elderly HoH: YES,Male
006003,Elderly HoH: NO,Male
006004,Elderly HoH: NO,Male
006005,Elderly HoH: NO,Male
006006,Elderly HoH: NO,Male
006007,Elderly HoH: NO,Male
006008,Elderly HoH: NO,Male
006010,Elderly HoH: NO,Male
006011,Elderly HoH: NO,Male
006012,Elderly HoH: NO,Male
006014,Elderly HoH: YES,Male
006017,Elderly HoH: NO,Male
006018,Elderly HoH: NO,Female
006019,Elderly HoH: NO,Male
006020,Elderly HoH: YES,Female
007001,Elderly HoH: NO,Female
007002,Elderly HoH: NO,Female
007003,Elderly HoH: NO,Male
007004,Elderly HoH: NO,Female
007005,Elderly HoH: NO,Female
007006,Elderly HoH: YES,Male
007007,Elderly HoH: NO,Male
007008,Elderly HoH: YES,Female
007009,Elderly HoH: YES,Male
007010,Elderly HoH: YES,Male
007011,Elderly HoH: NO,Female
007012,Elderly HoH: NO,Male
007013,Elderly HoH: NO,Male
007014,Elderly HoH: NO,Male
007015,Elderly HoH: NO,Male
007016,Elderly HoH: NO,Male
008001,Elderly HoH: NO,Female
008002,Elderly HoH: NO,Male
008003,Elderly HoH: YES,Female
008004,Elderly HoH: NO,Male
008005,Elderly HoH: NO,Female
008006,Elderly HoH: NO,Male
008007,Elderly HoH: YES,Male
008008,Elderly HoH: NO,Male
008009,Elderly HoH: YES,Female
008010,Elderly HoH: YES,Male
008011,Elderly HoH: NO,Male
008012,Elderly HoH: YES,Female
008013,Elderly HoH: NO,Female
008014,Elderly HoH: YES,Female
008015,Elderly HoH: NO,Female
008016,Elderly HoH: NO,Male
008017,Elderly HoH: NO,Female
008018,Elderly HoH: NO,Male
008019,Elderly HoH: NO,Male
009001,Elderly HoH: NO,Male
009002,Elderly HoH: NO,Male
009003,Elderly HoH: YES,Male
009004,Elderly HoH: NO,Male
009005,Elderly HoH: NO,Female
009006,Elderly HoH: YES,Female
009007,Elderly HoH: YES,Female
009008,Elderly HoH: NO,Female
009009,Elderly HoH: YES,Male
009010,Elderly HoH: NO,Female
009011,Elderly HoH: NO,Male
009012,Elderly HoH: NO,Female
009013,Elderly HoH: NO,Female
009014,Elderly HoH: YES,Male
009015,Elderly HoH: YES,Female
009016,Elderly HoH: NO,Female
009017,Elderly HoH: YES,Male
009018,Elderly HoH: NO,Female
009019,Elderly HoH: NO,Female
010001,Elderly HoH: NO,Male
010002,Elderly HoH: NO,Female
010003,Elderly HoH: YES,Female
010004,Elderly HoH: NO,Male
010005,Elderly HoH: YES,Female
010006,Elderly HoH: YES,Male
010007,Elderly HoH: NO,Female
010008,Elderly HoH: NO,Female
010009,Elderly HoH: NO,Male
010010,Elderly HoH: NO,Female
010011,Elderly HoH: NO,Male
010012,Elderly HoH: NO,Female
010013,Elderly HoH: NO,Male
010014,Elderly HoH: NO,Female
010015,Elderly HoH: YES,Female
010016,Elderly HoH: NO,Male
010017,Elderly HoH: NO,Male
010018,Elderly HoH: YES,Female
010019,Elderly HoH: NO,Female
011001,Elderly HoH: NO,Female
011002,Elderly HoH: NO,Male
011003,Elderly HoH: NO,Male
011004,Elderly HoH: YES,Female
011005,Elderly HoH: NO,Male
011006,Elderly HoH: NO,Male
011007,Elderly HoH: NO,Male
011008,Elderly HoH: YES,Male
011009,Elderly HoH: NO,Male
011010,Elderly HoH: NO,Male
011011,Elderly HoH: NO,Female
011012,Elderly HoH: NO,Male
011013,Elderly HoH: YES,Female
011014,Elderly HoH: NO,Female
011015,Elderly HoH: NO,Male
011016,Elderly HoH: NO,Male
011017,Elderly HoH: NO,Female
011018,Elderly HoH: NO,Female
011019,Elderly HoH: NO,Male
012001,Elderly HoH: NO,Male
012002,Elderly HoH: YES,Female
012003,Elderly HoH: NO,Male
012004,Elderly HoH: NO,Male
012005,Elderly HoH: YES,Female
012006,Elderly HoH: NO,Male
012007,Elderly HoH: NO,Male
012008,Elderly HoH: NO,Male
012009,Elderly HoH: NO,Male
012010,Elderly HoH: NO,Female
012011,Elderly HoH: NO,Male
012012,Elderly HoH: NO,Male
012013,Elderly HoH: NO,Female
012014,Elderly HoH: YES,Female
012015,Elderly HoH: NO,Female
012016,Elderly HoH: YES,Male
012017,Elderly HoH: NO,Male
012018,Elderly HoH: NO,Male
012019,Elderly HoH: YES,Female
012020,Elderly HoH: NO,Male
013001,Elderly HoH: YES,Female
013002,Elderly HoH: YES,Male
013003,Elderly HoH: NO,Female
013004,Elderly HoH: NO,Male
013005,Elderly HoH: NO,Male
013006,Elderly HoH: NO,Male
013007,Elderly HoH: NO,Male
013008,Elderly HoH: NO,Male
013009,Elderly HoH: NO,Male
013010,Elderly HoH: YES,Male
013011,Elderly HoH: NO,Male
013012,Elderly HoH: NO,Male
013013,Elderly HoH: NO,Male
013014,Elderly HoH: YES,Male
013015,Elderly HoH: NO,Male
013016,Elderly HoH: NO,Male
013017,Elderly HoH: YES,Male
013018,Elderly HoH: NO,Female
013019,Elderly HoH: NO,Male
013020,Elderly HoH: NO,Female
014001,Elderly HoH: NO,Female
014002,Elderly HoH: YES,Female
014003,Elderly HoH: YES,Male
014004,Elderly HoH: NO,Female
014005,Elderly HoH: NO,Male
014006,Elderly HoH: NO,Female
014007,Elderly HoH: NO,Female
014008,Elderly HoH: YES,Female
014009,Elderly HoH: NO,Male
014010,Elderly HoH: NO,Male
014011,Elderly HoH: NO,Male
014013,Elderly HoH: NO,Male
014014,Elderly HoH: NO,Male
014015,Elderly HoH: NO,Male
014016,Elderly HoH: NO,Female
014017,Elderly HoH: NO,Female
014018,Elderly HoH: NO,Female
014019,Elderly HoH: NO,Male
014020,Elderly HoH: YES,Female
015001,Elderly HoH: YES,Male
015002,Elderly HoH: NO,Male
015003,Elderly HoH: NO,Male
015004,Elderly HoH: YES,Male
015005,Elderly HoH: NO,Male
015006,Elderly HoH: NO,Male
015007,Elderly HoH: NO,Male
015008,Elderly HoH: NO,Male
015009,Elderly HoH: NO,Male
015010,Elderly HoH: YES,Male
015011,Elderly HoH: NO,Male
015012,Elderly HoH: NO,Male
015013,Elderly HoH: NO,Male
015014,Elderly HoH: YES,Male
015015,Elderly HoH: NO,Male
015016,Elderly HoH: NO,Male
015017,Elderly HoH: NO,Female
015018,Elderly HoH: NO,Male
015019,Elderly HoH: NO,Female
015020,Elderly HoH: NO,Female
016001,Elderly HoH: NO,Male
016002,Elderly HoH: NO,Male
016003,Elderly HoH: NO,Male
016004,Elderly HoH: NO,Female
016005,Elderly HoH: NO,Male
016006,Elderly HoH: YES,Female
016007,Elderly HoH: NO,Male
016008,Elderly HoH: NO,Male
016009,Elderly HoH: NO,Male
016010,Elderly HoH: NO,Male
016011,Elderly HoH: NO,Male
016012,Elderly HoH: NO,Male
016013,Elderly HoH: NO,Male
016014,Elderly HoH: NO,Female
016015,Elderly HoH: NO,Male
016016,Elderly HoH: NO,Male
016017,Elderly HoH: NO,Male
016018,Elderly HoH: NO,Female
016019,Elderly HoH: YES,Male
016020,Elderly HoH: NO,Male
017001,Elderly HoH: NO,Male
017002,Elderly HoH: NO,Male
017003,Elderly HoH: NO,Male
017004,Elderly HoH: NO,Male
017005,Elderly HoH: YES,Male
017006,Elderly HoH: YES,Male
017007,Elderly HoH: YES,Female
017008,Elderly HoH: YES,Male
017009,Elderly HoH: NO,Male
017010,Elderly HoH: YES,Female
017011,Elderly HoH: NO,Male
017012,Elderly HoH: NO,Male
017013,Elderly HoH: NO,Male
017014,Elderly HoH: NO,Male
017015,Elderly HoH: NO,Female
017016,Elderly HoH: YES,Female
017017,Elderly HoH: NO,Male
017018,Elderly HoH: NO,Female
017019,Elderly HoH: YES,Male
017020,Elderly HoH: YES,Female
018001,Elderly HoH: NO,Female
018002,Elderly HoH: NO,Female
018003,Elderly HoH: YES,Male
018004,Elderly HoH: NO,Female
018005,Elderly HoH: NO,Female
018006,Elderly HoH: NO,Male
018007,Elderly HoH: NO,Male
018008,Elderly HoH: YES,Male
018009,Elderly HoH: YES,Female
018010,Elderly HoH: NO,Female
018011,Elderly HoH: YES,Female
018012,Elderly HoH: NO,Female
018013,Elderly HoH: YES,Female
018014,Elderly HoH: YES,Female
018015,Elderly HoH: NO,Female
018016,Elderly HoH: NO,Female
018017,Elderly HoH: NO,Female
018018,Elderly HoH: NO,Female
018019,Elderly HoH: NO,Male
018020,Elderly HoH: NO,Female
019001,Elderly HoH: NO,Female
019002,Elderly HoH: NO,Female
019003,Elderly HoH: NO,Male
019004,Elderly HoH: NO,Male
019006,Elderly HoH: YES,Male
019007,Elderly HoH: YES,Male
019009,Elderly HoH: NO,Female
019010,Elderly HoH: NO,Male
019011,Elderly HoH: YES,Male
019012,Elderly HoH: NO,Male
019013,Elderly HoH: NO,Male
019014,Elderly HoH: NO,Male
019015,Elderly HoH: NO,Male
019016,Elderly HoH: YES,Male
019017,Elderly HoH: NO,Male
019018,Elderly HoH: NO,Female
019019,Elderly HoH: NO,Male
019020,Elderly HoH: NO,Male
020001,Elderly HoH: NO,Male
020002,Elderly HoH: NO,Male
020003,Elderly HoH: YES,Male
020004,Elderly HoH: YES,Male
020005,Elderly HoH: NO,Male
020006,Elderly HoH: NO,Male
020007,Elderly HoH: NO,Male
020008,Elderly HoH: NO,Male
020009,Elderly HoH: NO,Male
020010,Elderly HoH: NO,Male
020011,Elderly HoH: NO,Male
020012,Elderly HoH: YES,Male
020013,Elderly HoH: NO,Male
020014,Elderly HoH: NO,Female
020015,Elderly HoH: NO,Male
020016,Elderly HoH: NO,Male
020017,Elderly HoH: NO,Male
020018,Elderly HoH: NO,Male
020019,Elderly HoH: NO,Male
020020,Elderly HoH: NO,Male
021001,Elderly HoH: NO,Male
021002,Elderly HoH: NO,Male
021003,Elderly HoH: NO,Male
021004,Elderly HoH: NO,Male
021005,Elderly HoH: NO,Male
021006,Elderly HoH: YES,Male
021007,Elderly HoH: NO,Male
021008,Elderly HoH: NO,Male
021009,Elderly HoH: NO,Male
021010,Elderly HoH: NO,Male
021011,Elderly HoH: NO,Male
021012,Elderly HoH: YES,Male
021013,Elderly HoH: NO,Male
021015,Elderly HoH: NO,Male
021016,Elderly HoH: NO,Male
021018,Elderly HoH: NO,Male
021020,Elderly HoH: NO,Female
022001,Elderly HoH: YES,Male
022002,Elderly HoH: NO,Male
022003,Elderly HoH: NO,Male
022004,Elderly HoH: NO,Female
022005,Elderly HoH: NO,Male
022006,Elderly HoH: NO,Male
022007,Elderly HoH: NO,Male
022008,Elderly HoH: YES,Male
022009,Elderly HoH: NO,Female
022010,Elderly HoH: NO,Male
022011,Elderly HoH: NO,Male
022012,Elderly HoH: NO,Male
022013,Elderly HoH: NO,Male
022014,Elderly HoH: NO,Male
022015,Elderly HoH: YES,Male
022016,Elderly HoH: NO,Female
022017,Elderly HoH: YES,Male
022018,Elderly HoH: NO,Female
022019,Elderly HoH: NO,Female
022020,Elderly HoH: NO,Male
023001,Elderly HoH: NO,Male
023002,Elderly HoH: NO,Male
023003,Elderly HoH: NO,Male
023004,Elderly HoH: NO,Male
023005,Elderly HoH: YES,Male
023006,Elderly HoH: NO,Male
023007,Elderly HoH: NO,Male
023008,Elderly HoH: NO,Male
023009,Elderly HoH: NO,Male
023010,Elderly HoH: NO,Male
023011,Elderly HoH: NO,Male
023012,Elderly HoH: NO,Male
023013,Elderly HoH: NO,Male
023014,Elderly HoH: NO,Male
023015,Elderly HoH: NO,Male
023016,Elderly HoH: NO,Male
023017,Elderly HoH: NO,Male
023018,Elderly HoH: NO,Male
023019,Elderly HoH: NO,Male
023020,Elderly HoH: NO,Male
024001,Elderly HoH: NO,Female
024002,Elderly HoH: NO,Male
024003,Elderly HoH: NO,Male
024004,Elderly HoH: NO,Male
024005,Elderly HoH: NO,Female
024006,Elderly HoH: NO,Male
024007,Elderly HoH: NO,Male
024008,Elderly HoH: NO,Male
024009,Elderly HoH: NO,Male
024010,Elderly HoH: NO,Male
024011,Elderly HoH: NO,Male
024012,Elderly HoH: YES,Male
024013,Elderly HoH: NO,Male
024014,Elderly HoH: NO,Male
024015,Elderly HoH: NO,Male
024016,Elderly HoH: NO,Male
024017,Elderly HoH: NO,Female
024019,Elderly HoH: NO,Male
024020,Elderly HoH: NO,Male
025001,Elderly HoH: NO,Female
025002,Elderly HoH: YES,Female
025003,Elderly HoH: NO,Female
025004,Elderly HoH: YES,Male
025005,Elderly HoH: NO,Male
025006,Elderly HoH: YES,Male
025007,Elderly HoH: NO,Male
025008,Elderly HoH: NO,Female
025009,Elderly HoH: NO,Male
025010,Elderly HoH: NO,Female
025011,Elderly HoH: NO,Male
025012,Elderly HoH: NO,Female
025013,Elderly HoH: NO,Female
025014,Elderly HoH: NO,Female
025015,Elderly HoH: NO,Female
025016,Elderly HoH: NO,Female
025017,Elderly HoH: NO,Male
025018,Elderly HoH: YES,Male
025019,Elderly HoH: NO,Male
025020,Elderly HoH: YES,Female
026001,Elderly HoH: NO,Female
026002,Elderly HoH: NO,Male
026003,Elderly HoH: NO,Male
026004,Elderly HoH: NO,Male
026005,Elderly HoH: NO,Male
026006,Elderly HoH: NO,Male
026007,Elderly HoH: NO,Male
026008,Elderly HoH: NO,Female
026009,Elderly HoH: NO,Female
026010,Elderly HoH: NO,Male
026011,Elderly HoH: YES,Female
026012,Elderly HoH: NO,Male
026013,Elderly HoH: NO,Female
026014,Elderly HoH: NO,Male
026015,Elderly HoH: NO,Male
026016,Elderly HoH: NO,Male
026017,Elderly HoH: NO,Male
026018,Elderly HoH: NO,Male
026019,Elderly HoH: NO,Male
026020,Elderly HoH: NO,Male
027001,Elderly HoH: NO,Male
027002,Elderly HoH: NO,Female
027003,Elderly HoH: NO,Male
027004,Elderly HoH: NO,Female
027005,Elderly HoH: NO,Male
027006,Elderly HoH: YES,Male
027007,Elderly HoH: NO,Male
027008,Elderly HoH: NO,Male
027009,Elderly HoH: NO,Male
027010,Elderly HoH: NO,Male
027011,Elderly HoH: NO,Male
027012,Elderly HoH: NO,Male
027013,Elderly HoH: NO,Male
027014,Elderly HoH: NO,Female
027015,Elderly HoH: NO,Male
027016,Elderly HoH: NO,Female
027017,Elderly HoH: NO,Male
027018,Elderly HoH: YES,Male
027019,Elderly HoH: NO,Male
027020,Elderly HoH: NO,Male
028001,Elderly HoH: NO,Male
028002,Elderly HoH: NO,Male
028003,Elderly HoH: NO,Female
028004,Elderly HoH: NO,Male
028005,Elderly HoH: NO,Female
028006,Elderly HoH: NO,Male
028007,Elderly HoH: NO,Male
028008,Elderly HoH: NO,Male
028009,Elderly HoH: NO,Male
028010,Elderly HoH: NO,Male
028011,Elderly HoH: NO,Male
028012,Elderly HoH: NO,Male
028013,Elderly HoH: YES,Male
028014,Elderly HoH: NO,Male
028015,Elderly HoH: NO,Male
028016,Elderly HoH: NO,Female
028017,Elderly HoH: NO,Female
028018,Elderly HoH: NO,Male
028019,Elderly HoH: NO,Female
028020,Elderly HoH: NO,Male
029001,Elderly HoH: NO,Male
029002,Elderly HoH: NO,Male
029003,Elderly HoH: NO,Female
029004,Elderly HoH: NO,Female
029005,Elderly HoH: NO,Female
029006,Elderly HoH: NO,Male
029007,Elderly HoH: YES,Female
029008,Elderly HoH: NO,Male
029009,Elderly HoH: NO,Male
029010,Elderly HoH: NO,Male
029011,Elderly HoH: YES,Male
029012,Elderly HoH: NO,Male
029013,Elderly HoH: YES,Male
029014,Elderly HoH: NO,Male
029015,Elderly HoH: YES,Male
029016,Elderly HoH: NO,Male
029017,Elderly HoH: NO,Male
029018,Elderly HoH: NO,Male
029019,Elderly HoH: NO,Male
029020,Elderly HoH: NO,Male
030001,Elderly HoH: NO,Male
030002,Elderly HoH: NO,Male
030003,Elderly HoH: NO,Female
030004,Elderly HoH: NO,Male
030005,Elderly HoH: NO,Male
030006,Elderly HoH: NO,Female
030007,Elderly HoH: NO,Male
030008,Elderly HoH: NO,Male
030009,Elderly HoH: NO,Male
030010,Elderly HoH: NO,Male
030011,Elderly HoH: NO,Male
030012,Elderly HoH: NO,Male
030013,Elderly HoH: NO,Male
030014,Elderly HoH: NO,Female
030015,Elderly HoH: NO,Male
030016,Elderly HoH: NO,Male
030017,Elderly HoH: NO,Male
030018,Elderly HoH: NO,Male
030019,Elderly HoH: NO,Male
030020,Elderly HoH: NO,Female
031001,Elderly HoH: NO,Male
031002,Elderly HoH: NO,Male
031003,Elderly HoH: NO,Male
031004,Elderly HoH: NO,Male
031005,Elderly HoH: NO,Male
031006,Elderly HoH: YES,Male
031007,Elderly HoH: YES,Male
031008,Elderly HoH: NO,Male
031009,Elderly HoH: NO,Male
031010,Elderly HoH: NO,Male
031011,Elderly HoH: NO,Female
031012,Elderly HoH: YES,Male
031013,Elderly HoH: NO,Male
031014,Elderly HoH: NO,Male
031015,Elderly HoH: NO,Male
031016,Elderly HoH: NO,Male
031017,Elderly HoH: NO,Male
031018,Elderly HoH: NO,Female
031019,Elderly HoH: NO,Female
031020,Elderly HoH: NO,Female
032001,Elderly HoH: NO,Male
032002,Elderly HoH: NO,Male
032003,Elderly HoH: NO,Male
032004,Elderly HoH: YES,Male
032005,Elderly HoH: NO,Male
032006,Elderly HoH: NO,Male
032007,Elderly HoH: NO,Female
032008,Elderly HoH: NO,Female
032009,Elderly HoH: NO,Male
032010,Elderly HoH: NO,Female
032011,Elderly HoH: NO,Female
032012,Elderly HoH: YES,Female
032013,Elderly HoH: NO,Male
032014,Elderly HoH: NO,Female
032015,Elderly HoH: YES,Male
032016,Elderly HoH: NO,Male
032017,Elderly HoH: NO,Male
032018,Elderly HoH: YES,Female
032019,Elderly HoH: NO,Male
032020,Elderly HoH: NO,Male
033001,Elderly HoH: NO,Male
033002,Elderly HoH: NO,Male
033003,Elderly HoH: NO,Male
033004,Elderly HoH: NO,Male
033005,Elderly HoH: NO,Male
033006,Elderly HoH: NO,Male
033007,Elderly HoH: NO,Male
033008,Elderly HoH: NO,Female
033009,Elderly HoH: NO,Male
033010,Elderly HoH: NO,Male
033011,Elderly HoH: NO,Male
033012,Elderly HoH: NO,Male
033013,Elderly HoH: YES,Male
033014,Elderly HoH: NO,Male
033015,Elderly HoH: NO,Male
033016,Elderly HoH: NO,Male
033017,Elderly HoH: NO,Male
033018,Elderly HoH: NO,Male
033019,Elderly HoH: NO,Male
033020,Elderly HoH: NO,Male
034001,Elderly HoH: NO,Male
034002,Elderly HoH: NO,Male
034003,Elderly HoH: NO,Male
034004,Elderly HoH: YES,Male
034005,Elderly HoH: NO,Male
034006,Elderly HoH: NO,Male
034007,Elderly HoH: NO,Male
034008,Elderly HoH: NO,Male
034009,Elderly HoH: YES,Male
034010,Elderly HoH: NO,Male
034011,Elderly HoH: YES,Female
034012,Elderly HoH: YES,Male
034013,Elderly HoH: NO,Male
034014,Elderly HoH: NO,Male
034015,Elderly HoH: NO,Male
034016,Elderly HoH: NO,Male
034017,Elderly HoH: NO,Male
034018,Elderly HoH: NO,Male
034019,Elderly HoH: NO,Male
034020,Elderly HoH: NO,Male
035001,Elderly HoH: NO,Female
035002,Elderly HoH: NO,Female
035003,Elderly HoH: NO,Male
035004,Elderly HoH: NO,Male
035005,Elderly HoH: NO,Female
035006,Elderly HoH: YES,Male
035007,Elderly HoH: NO,Female
035008,Elderly HoH: NO,Male
035009,Elderly HoH: NO,Female
035010,Elderly HoH: NO,Male
035011,Elderly HoH: NO,Male
035012,Elderly HoH: YES,Male
035013,Elderly HoH: NO,Male
035014,Elderly HoH: NO,Female
035015,Elderly HoH: NO,Male
035016,Elderly HoH: YES,Male
035017,Elderly HoH: NO,Male
035018,Elderly HoH: NO,Male
035019,Elderly HoH: NO,Male
035020,Elderly HoH: YES,Male
036001,Elderly HoH: NO,Male
036002,Elderly HoH: NO,Male
036004,Elderly HoH: NO,Male
036005,Elderly HoH: NO,Male
036006,Elderly HoH: NO,Male
036007,Elderly HoH: YES,Female
036008,Elderly HoH: YES,Male
036009,Elderly HoH: NO,Male
036010,Elderly HoH: NO,Male
036011,Elderly HoH: YES,Male
036012,Elderly HoH: NO,Male
036013,Elderly HoH: NO,Male
036014,Elderly HoH: NO,Male
036015,Elderly HoH: NO,Female
036016,Elderly HoH: NO,Male
036017,Elderly HoH: NO,Male
036018,Elderly HoH: NO,Male
036019,Elderly HoH: NO,Male
036020,Elderly HoH: NO,Male
037001,Elderly HoH: NO,Male
037002,Elderly HoH: NO,Male
037003,Elderly HoH: NO,Male
037004,Elderly HoH: NO,Male
037005,Elderly HoH: NO,Male
037006,Elderly HoH: NO,Female
037007,Elderly HoH: NO,Male
037008,Elderly HoH: NO,Male
037009,Elderly HoH: YES,Female
037010,Elderly HoH: NO,Female
037011,Elderly HoH: NO,Male
037012,Elderly HoH: NO,Male
037013,Elderly HoH: NO,Female
037014,Elderly HoH: NO,Male
037015,Elderly HoH: YES,Female
037016,Elderly HoH: NO,Male
037017,Elderly HoH: NO,Male
037018,Elderly HoH: NO,Male
037019,Elderly HoH: NO,Male
037020,Elderly HoH: NO,Male
038001,Elderly HoH: YES,Female
038002,Elderly HoH: NO,Male
038004,Elderly HoH: NO,Male
038005,Elderly HoH: NO,Male
038006,Elderly HoH: NO,Male
038007,Elderly HoH: YES,Female
038008,Elderly HoH: YES,Male
038009,Elderly HoH: NO,Male
038010,Elderly HoH: NO,Male
038011,Elderly HoH: NO,Male
038012,Elderly HoH: NO,Male
038013,Elderly HoH: NO,Male
038014,Elderly HoH: NO,Male
038015,Elderly HoH: NO,Female
038016,Elderly HoH: NO,Male
038017,Elderly HoH: NO,Male
038018,Elderly HoH: NO,Male
038019,Elderly HoH: NO,Female
038020,Elderly HoH: NO,Male
039001,Elderly HoH: NO,Male
039002,Elderly HoH: NO,Female
039003,Elderly HoH: NO,Female
039004,Elderly HoH: NO,Male
039005,Elderly HoH: NO,Male
039006,Elderly HoH: YES,Male
039007,Elderly HoH: NO,Female
039008,Elderly HoH: NO,Female
039009,Elderly HoH: NO,Male
039010,Elderly HoH: NO,Female
039011,Elderly HoH: NO,Female
039012,Elderly HoH: YES,Female
039013,Elderly HoH: YES,Male
039014,Elderly HoH: NO,Male
039015,Elderly HoH: NO,Male
039016,Elderly HoH: NO,Female
039017,Elderly HoH: NO,Male
039018,Elderly HoH: YES,Male
039019,Elderly HoH: YES,Male
040001,Elderly HoH: YES,Male
040002,Elderly HoH: NO,Female
040003,Elderly HoH: NO,Female
040004,Elderly HoH: NO,Female
040005,Elderly HoH: NO,Male
040006,Elderly HoH: NO,Female
040007,Elderly HoH: YES,Female
040008,Elderly HoH: NO,Female
040009,Elderly HoH: NO,Female
040010,Elderly HoH: YES,Female
040011,Elderly HoH: NO,Female
040012,Elderly HoH: NO,Female
040013,Elderly HoH: NO,Female
040014,Elderly HoH: NO,Female
040015,Elderly HoH: NO,Male
040016,Elderly HoH: NO,Female
040017,Elderly HoH: NO,Female
040018,Elderly HoH: NO,Female
040019,Elderly HoH: NO,Female
040020,Elderly HoH: NO,Female
041001,Elderly HoH: NO,Male
041002,Elderly HoH: NO,Male
041003,Elderly HoH: NO,Male
041004,Elderly HoH: NO,Male
041005,Elderly HoH: NO,Male
041006,Elderly HoH: NO,Male
041007,Elderly HoH: NO,Male
041008,Elderly HoH: NO,Male
041009,Elderly HoH: NO,Male
041010,Elderly HoH: NO,Male
041011,Elderly HoH: NO,Male
041012,Elderly HoH: NO,Male
041013,Elderly HoH: NO,Female
041014,Elderly HoH: NO,Male
041015,Elderly HoH: NO,Male
041016,Elderly HoH: NO,Male
041017,Elderly HoH: NO,Male
041018,Elderly HoH: NO,Male
041019,Elderly HoH: NO,Male
042001,Elderly HoH: NO,Male
042002,Elderly HoH: NO,Male
042003,Elderly HoH: NO,Male
042004,Elderly HoH: NO,Male
042005,Elderly HoH: NO,Male
042006,Elderly HoH: NO,Male
042007,Elderly HoH: NO,Male
042008,Elderly HoH: NO,Male
042009,Elderly HoH: YES,Male
042010,Elderly HoH: YES,Male
042011,Elderly HoH: NO,Male
042012,Elderly HoH: NO,Male
042013,Elderly HoH: NO,Male
042014,Elderly HoH: NO,Male
042015,Elderly HoH: NO,Male
042016,Elderly HoH: NO,Male
042017,Elderly HoH: NO,Male
042018,Elderly HoH: NO,Male
042019,Elderly HoH: NO,Male
042020,Elderly HoH: NO,Male
043002,Elderly HoH: NO,Male
043003,Elderly HoH: NO,Female
043004,Elderly HoH: NO,Male
043005,Elderly HoH: NO,Male
043006,Elderly HoH: NO,Male
043007,Elderly HoH: NO,Male
043008,Elderly HoH: NO,Male
043009,Elderly HoH: NO,Male
