HHID,elderly_hoh,sex_hoh
000101196100706,Elderly HoH: NO,Male
000101196100707,Elderly HoH: NO,Male
000101196100708,Elderly HoH: NO,Male
000101196100709,Elderly HoH: YES,Female
000101196100710,Elderly HoH: YES,Female
000101196100712,Elderly HoH: NO,Male
000101196100713,Elderly HoH: YES,Female
000101196100714,Elderly HoH: NO,Female
000101196100715,Elderly HoH: NO,Male
000101196100716,Elderly HoH: NO,Male
000101196100717,Elderly HoH: YES,Female
000101196100718,Elderly HoH: YES,Male
000101196100719,Elderly HoH: NO,Male
000101196100720,Elderly HoH: NO,Male
000101196100721,Elderly HoH: YES,Male
000101196100722,Elderly HoH: NO,Male
000101196100723,Elderly HoH: YES,Female
000101196100724,Elderly HoH: NO,Male
000101196100725,Elderly HoH: NO,Male
000101196100726,Elderly HoH: NO,Male
000101196100727,Elderly HoH: NO,Male
000101196100728,Elderly HoH: NO,Male
000101196100729,Elderly HoH: NO,Male
000101196100730,Elderly HoH: NO,Male
000101196100731,Elderly HoH: NO,Female
000101196100732,Elderly HoH: NO,Male
000101196100733,Elderly HoH: YES,Female
000101196100734,Elderly HoH: NO,Male
000101196100735,Elderly HoH: YES,Male
000101196100736,Elderly HoH: YES,Male
000101196100737,Elderly HoH: NO,Male
000101196100738,Elderly HoH: NO,Male
000101196100739,Elderly HoH: YES,Male
000101196100751,Elderly HoH: YES,Male
000103050300201,Elderly HoH: NO,Male
000103050300202,Elderly HoH: YES,Male
000103050300203,Elderly HoH: NO,Male
000103050300204,Elderly HoH: YES,Male
000103050300205,Elderly HoH: NO,Male
000103050300206,Elderly HoH: NO,Male
000103050300207,Elderly HoH: NO,Male
000103050300209,Elderly HoH: NO,Female
000103050300210,Elderly HoH: NO,Male
000103050300211,Elderly HoH: NO,Male
000103050300212,Elderly HoH: YES,Female
000103050300213,Elderly HoH: NO,Female
000103050300214,Elderly HoH: YES,Male
000103050300215,Elderly HoH: NO,Male
000103050300216,Elderly HoH: NO,Female
000103050300217,Elderly HoH: NO,Male
000103050300218,Elderly HoH: YES,Male
000103050300219,Elderly HoH: NO,Female
000103050300220,Elderly HoH: NO,Female
000103050300221,Elderly HoH: NO,Female
000103050300223,Elderly HoH: NO,Female
000103050300224,Elderly HoH: NO,Female
000103050300225,Elderly HoH: NO,Male
000103050300226,Elderly HoH: NO,Female
000103050300227,Elderly HoH: NO,Female
000103050300236,Elderly HoH: NO,Female
000103050300249,Elderly HoH: YES,Female
000103114900701,Elderly HoH: YES,Male
000103114900702,Elderly HoH: NO,Male
000103114900703,Elderly HoH: YES,Female
000103114900704,Elderly HoH: YES,Male
000103114900705,Elderly HoH: NO,Female
000103114900706,Elderly HoH: NO,Female
000103114900707,Elderly HoH: NO,Female
000103114900708,Elderly HoH: NO,Male
000103114900709,Elderly HoH: YES,Female
000103114900710,Elderly HoH: NO,Female
000103114900711,Elderly HoH: YES,Female
000103114900712,Elderly HoH: YES,Female
000103114900713,Elderly HoH: YES,Female
000103114900714,Elderly HoH: NO,Male
000103114900715,Elderly HoH: YES,Female
000103114900716,Elderly HoH: NO,Male
000103114900717,Elderly HoH: YES,Male
000103114900718,Elderly HoH: NO,Female
000103114900719,Elderly HoH: NO,Female
000103114900720,Elderly HoH: NO,Female
000103114900721,Elderly HoH: NO,Male
000103114900722,Elderly HoH: NO,Female
000103114900723,Elderly HoH: YES,Male
000103114900724,Elderly HoH: YES,Male
000103114900725,Elderly HoH: YES,Male
000103114900726,Elderly HoH: NO,Male
000103114900727,Elderly HoH: NO,Female
000103114900728,Elderly HoH: NO,Male
000103114900729,Elderly HoH: NO,Male
000103114900730,Elderly HoH: NO,Male
000103114900731,Elderly HoH: NO,Female
000103114900732,Elderly HoH: NO,Female
000103114900733,Elderly HoH: NO,Male
000103114900734,Elderly HoH: NO,Female
000103114900735,Elderly HoH: NO,Female
000103114900736,Elderly HoH: NO,Female
000103114900737,Elderly HoH: NO,Female
000103114900738,Elderly HoH: NO,Male
000103171501501,Elderly HoH: NO,Female
000103171501502,Elderly HoH: NO,Male
000103171501503,Elderly HoH: NO,Male
000103171501504,Elderly HoH: NO,Male
000103171501505,Elderly HoH: NO,Male
000103171501506,Elderly HoH: NO,Female
000103171501507,Elderly HoH: NO,Male
000103171501508,Elderly HoH: NO,Male
000103171501509,Elderly HoH: NO,Male
000103171501510,Elderly HoH: NO,Male
000103171501511,Elderly HoH: YES,Male
000103171501512,Elderly HoH: NO,Male
000103171501513,Elderly HoH: NO,Female
000103171501514,Elderly HoH: NO,Male
000103171501515,Elderly HoH: NO,Male
000103171501516,Elderly HoH: NO,Male
000103171501517,Elderly HoH: NO,Male
000103171501518,Elderly HoH: NO,Male
000103171501519,Elderly HoH: NO,Male
000103171501520,Elderly HoH: NO,Female
000103171501521,Elderly HoH: NO,Male
000103171501522,Elderly HoH: NO,Male
000103171501523,Elderly HoH: NO,Male
000103171501524,Elderly HoH: NO,Male
000103171501525,Elderly HoH: NO,Male
000103171501526,Elderly HoH: NO,Male
000103171501528,Elderly HoH: NO,Male
000103171501555,Elderly HoH: YES,Female
000105010902101,Elderly HoH: NO,Female
000105010902102,Elderly HoH: NO,Male
000105010902103,Elderly HoH: NO,Male
000105010902104,Elderly HoH: NO,Female
000105010902105,Elderly HoH: NO,Female
000105010902106,Elderly HoH: NO,Female
000105010902107,Elderly HoH: YES,Male
000105010902108,Elderly HoH: NO,Male
000105010902109,Elderly HoH: NO,Male
000105010902110,Elderly HoH: YES,Male
000105010902111,Elderly HoH: NO,Male
000105010902112,Elderly HoH: NO,Male
000105010902113,Elderly HoH: NO,Male
000105010902115,Elderly HoH: NO,Male
000105010902116,Elderly HoH: NO,Female
000105010902117,Elderly HoH: NO,Female
000105010902118,Elderly HoH: YES,Female
000105010902119,Elderly HoH: NO,Male
000105010902120,Elderly HoH: NO,Female
000105010902121,Elderly HoH: YES,Female
000105010902122,Elderly HoH: YES,Male
000105010902123,Elderly HoH: NO,Male
000105010902124,Elderly HoH: YES,Female
000105010902125,Elderly HoH: NO,Female
000105010902126,Elderly HoH: NO,Male
000105010902127,Elderly HoH: NO,Male
000105010902128,Elderly HoH: NO,Male
000105010902129,Elderly HoH: NO,Male
000105010902130,Elderly HoH: NO,Female
000105010902132,Elderly HoH: NO,Male
000105010902133,Elderly HoH: NO,Female
000105010902134,Elderly HoH: NO,Female
000105010902135,Elderly HoH: NO,Male
000105010902136,Elderly HoH: NO,Female
000105010902137,Elderly HoH: NO,Male
000105010902138,Elderly HoH: NO,Female
000105010902139,Elderly HoH: NO,Female
000105010902141,Elderly HoH: NO,Male
000105010902155,Elderly HoH: NO,Male
000105010902172,Elderly HoH: NO,Male
000105010902181,Elderly HoH: NO,Female
000105055500301,Elderly HoH: NO,Male
000105055500302,Elderly HoH: NO,Male
000105055500303,Elderly HoH: NO,Male
000105055500304,Elderly HoH: YES,Male
000105055500305,Elderly HoH: NO,Male
000105055500306,Elderly HoH: NO,Male
000105055500307,Elderly HoH: YES,Male
000105055500308,Elderly HoH: NO,Female
000105055500309,Elderly HoH: YES,Male
000105055500310,Elderly HoH: NO,Male
000105055500311,Elderly HoH: NO,Male
000105055500312,Elderly HoH: YES,Male
000105055500313,Elderly HoH: NO,Male
000105055500314,Elderly HoH: YES,Male
000105055500315,Elderly HoH: YES,Male
000105055500316,Elderly HoH: NO,Female
000105055500317,Elderly HoH: YES,Male
000105055500318,Elderly HoH: NO,Male
000105055500319,Elderly HoH: NO,Male
000105055500320,Elderly HoH: NO,Male
000105055500321,Elderly HoH: YES,Male
000105055500322,Elderly HoH: YES,Male
000105055500323,Elderly HoH: NO,Male
000105055500324,Elderly HoH: NO,Male
000105055500325,Elderly HoH: NO,Male
000105055500326,Elderly HoH: YES,Female
000105055500327,Elderly HoH: YES,Male
000105055500328,Elderly HoH: NO,Male
000105055500329,Elderly HoH: NO,Male
000105055500330,Elderly HoH: YES,Male
000105055500332,Elderly HoH: NO,Male
000105055500363,Elderly HoH: NO,Male
000105130701401,Elderly HoH: NO,Male
000105130701402,Elderly HoH: NO,Male
000105130701403,Elderly HoH: NO,Female
000105130701404,Elderly HoH: NO,Male
000105130701405,Elderly HoH: YES,Male
000105130701406,Elderly HoH: NO,Male
000105130701407,Elderly HoH: YES,Female
000105130701408,Elderly HoH: NO,Male
000105130701409,Elderly HoH: NO,Male
000105130701410,Elderly HoH: NO,Female
000105130701411,Elderly HoH: YES,Male
000105130701412,Elderly HoH: YES,Female
000105130701413,Elderly HoH: NO,Male
000105130701414,Elderly HoH: NO,Male
000105130701415,Elderly HoH: NO,Male
000105130701416,Elderly HoH: NO,Male
000105130701417,Elderly HoH: NO,Male
000105130701418,Elderly HoH: NO,Female
000105130701419,Elderly HoH: NO,Female
000105130701420,Elderly HoH: NO,Female
000105130701421,Elderly HoH: NO,Male
000105130701422,Elderly HoH: YES,Female
000105130701423,Elderly HoH: NO,Male
000105130701424,Elderly HoH: NO,Female
000105130701425,Elderly HoH: NO,Female
000105130701429,Elderly HoH: YES,Female
000105130701453,Elderly HoH: NO,Male
000105130701454,Elderly HoH: NO,Male
000105130701458,Elderly HoH: YES,Male
000105191301001,Elderly HoH: NO,Male
000105191301002,Elderly HoH: NO,Male
000105191301003,Elderly HoH: NO,Male
000105191301004,Elderly HoH: YES,Male
000105191301005,Elderly HoH: NO,Male
000105191301006,Elderly HoH: NO,Male
000105191301007,Elderly HoH: NO,Female
000105191301008,Elderly HoH: YES,Male
000105191301009,Elderly HoH: NO,Male
000105191301010,Elderly HoH: NO,Male
000105191301011,Elderly HoH: NO,Male
000105191301012,Elderly HoH: NO,Male
000105191301013,Elderly HoH: YES,Male
000105191301014,Elderly HoH: NO,Male
000105191301015,Elderly HoH: YES,Male
000105191301016,Elderly HoH: YES,Male
000105191301017,Elderly HoH: NO,Male
000105191301018,Elderly HoH: NO,Male
000105191301019,Elderly HoH: NO,Male
000105191301020,Elderly HoH: NO,Female
000105191301021,Elderly HoH: NO,Female
000105191301022,Elderly HoH: NO,Male
000105191301023,Elderly HoH: NO,Male
000105191301024,Elderly HoH: YES,Female
000105191301025,Elderly HoH: NO,Male
000105191301026,Elderly HoH: NO,Male
000105191301027,Elderly HoH: NO,Male
000105191301028,Elderly HoH: NO,Male
000105191301030,Elderly HoH: NO,Male
000105191301031,Elderly HoH: YES,Male
000105191301032,Elderly HoH: NO,Male
000105191301033,Elderly HoH: NO,Male
000105191301034,Elderly HoH: YES,Female
000105191301035,Elderly HoH: NO,Male
000105191301036,Elderly HoH: NO,Male
000105191301037,Elderly HoH: NO,Male
000105191301038,Elderly HoH: YES,Female
000105191301039,Elderly HoH: NO,Male
000105191301040,Elderly HoH: NO,Male
000105191301041,Elderly HoH: YES,Male
000105191301042,Elderly HoH: YES,Female
000105191301043,Elderly HoH: NO,Male
000105191301044,Elderly HoH: YES,Male
000105191301045,Elderly HoH: NO,Male
000105191301074,Elderly HoH: NO,Male
000105251500102,Elderly HoH: NO,Male
000105251500103,Elderly HoH: NO,Male
000105251500104,Elderly HoH: NO,Male
000105251500105,Elderly HoH: NO,Female
000105251500106,Elderly HoH: NO,Male
000105251500107,Elderly HoH: NO,Male
000105251500108,Elderly HoH: YES,Female
000105251500109,Elderly HoH: NO,Male
000105251500110,Elderly HoH: NO,Male
000105251500111,Elderly HoH: NO,Male
000105251500112,Elderly HoH: NO,Female
000105251500113,Elderly HoH: NO,Male
000105251500114,Elderly HoH: NO,Female
000105251500115,Elderly HoH: NO,Male
000105251500116,Elderly HoH: NO,Male
000105251500118,Elderly HoH: NO,Male
000105251500119,Elderly HoH: NO,Male
000105251500122,Elderly HoH: NO,Male
000105251500123,Elderly HoH: NO,Male
000105251500124,Elderly HoH: NO,Male
000105251500125,Elderly HoH: NO,Female
000105251500126,Elderly HoH: NO,Male
000105251500127,Elderly HoH: YES,Male
000105251500128,Elderly HoH: NO,Male
000105251500129,Elderly HoH: NO,Male
000105251500130,Elderly HoH: NO,Male
000105251500131,Elderly HoH: NO,Male
000105251500133,Elderly HoH: NO,Male
000105251500148,Elderly HoH: NO,Female
000105251500151,Elderly HoH: NO,Male
000105251500152,Elderly HoH: NO,Male
000107052101201,Elderly HoH: NO,Male
000107052101202,Elderly HoH: NO,Male
000107052101204,Elderly HoH: NO,Male
000107052101205,Elderly HoH: NO,Male
000107052101206,Elderly HoH: YES,Male
000107052101207,Elderly HoH: NO,Male
000107052101208,Elderly HoH: YES,Female
000107052101209,Elderly HoH: NO,Male
000107052101210,Elderly HoH: NO,Male
000107052101211,Elderly HoH: YES,Male
000107052101212,Elderly HoH: NO,Male
000107052101213,Elderly HoH: YES,Male
000107052101214,Elderly HoH: NO,Female
000107052101215,Elderly HoH: YES,Male
000107052101216,Elderly HoH: NO,Male
000107052101217,Elderly HoH: NO,Male
000107052101218,Elderly HoH: YES,Male
000107052101220,Elderly HoH: YES,Male
000107052101221,Elderly HoH: YES,Female
000107052101222,Elderly HoH: NO,Male
000107052101223,Elderly HoH: YES,Female
000107052101224,Elderly HoH: NO,Female
000107052101225,Elderly HoH: YES,Male
000107052101226,Elderly HoH: NO,Male
000107052101227,Elderly HoH: NO,Male
000107052101228,Elderly HoH: YES,Male
000107052101229,Elderly HoH: YES,Male
000107052101230,Elderly HoH: NO,Female
000107052101231,Elderly HoH: NO,Male
000107052101232,Elderly HoH: NO,Male
000107052101233,Elderly HoH: YES,Male
000107052101234,Elderly HoH: YES,Male
000107052101235,Elderly HoH: NO,Male
000107052101236,Elderly HoH: NO,Male
000107052101237,Elderly HoH: NO,Male
000107052101241,Elderly HoH: NO,Male
000107052101256,Elderly HoH: NO,Male
000107113300701,Elderly HoH: YES,Male
000107113300702,Elderly HoH: YES,Male
000107113300703,Elderly HoH: NO,Male
000107113300704,Elderly HoH: NO,Male
000107113300705,Elderly HoH: YES,Male
000107113300706,Elderly HoH: YES,Female
000107113300708,Elderly HoH: NO,Male
000107113300709,Elderly HoH: NO,Female
000107113300710,Elderly HoH: NO,Male
000107113300711,Elderly HoH: NO,Female
000107113300712,Elderly HoH: YES,Male
000107113300713,Elderly HoH: NO,Female
000107113300714,Elderly HoH: YES,Male
000107113300715,Elderly HoH: NO,Female
000107113300716,Elderly HoH: NO,Female
000107113300717,Elderly HoH: YES,Male
000107113300718,Elderly HoH: NO,Male
000107113300719,Elderly HoH: YES,Male
000107113300720,Elderly HoH: NO,Male
000107113300723,Elderly HoH: YES,Male
000107113300724,Elderly HoH: NO,Male
000107113300725,Elderly HoH: YES,Female
000107113300726,Elderly HoH: NO,Male
000107113300727,Elderly HoH: YES,Female
000107113300728,Elderly HoH: NO,Male
000107113300729,Elderly HoH: NO,Male
000107113300730,Elderly HoH: NO,Male
000107113300731,Elderly HoH: YES,Female
000107113300732,Elderly HoH: NO,Male
000107113300733,Elderly HoH: NO,Female
000107113300734,Elderly HoH: NO,Male
000107113300735,Elderly HoH: NO,Male
000107113300736,Elderly HoH: YES,Male
000107113300737,Elderly HoH: NO,Male
000107113300738,Elderly HoH: NO,Male
000107113300739,Elderly HoH: NO,Female
000107113300740,Elderly HoH: NO,Male
000107113300741,Elderly HoH: NO,Male
000107113300742,Elderly HoH: NO,Male
000107113300743,Elderly HoH: YES,Male
000107113300744,Elderly HoH: NO,Female
000107113300745,Elderly HoH: NO,Male
000107113300752,Elderly HoH: NO,Female
000107113300766,Elderly HoH: YES,Male
000107113300768,Elderly HoH: NO,Male
000107192500801,Elderly HoH: NO,Male
000107192500802,Elderly HoH: NO,Male
000107192500803,Elderly HoH: NO,Male
000107192500804,Elderly HoH: NO,Male
000107192500805,Elderly HoH: NO,Male
000107192500806,Elderly HoH: NO,Male
000107192500807,Elderly HoH: NO,Female
000107192500808,Elderly HoH: NO,Male
000107192500809,Elderly HoH: NO,Male
000107192500811,Elderly HoH: NO,Male
000107192500812,Elderly HoH: NO,Male
000107192500813,Elderly HoH: YES,Male
000107192500814,Elderly HoH: NO,Male
000107192500815,Elderly HoH: YES,Female
000107192500816,Elderly HoH: YES,Female
000107192500817,Elderly HoH: NO,Male
000107192500818,Elderly HoH: NO,Male
000107192500820,Elderly HoH: NO,Male
000107192500821,Elderly HoH: NO,Male
000107192500822,Elderly HoH: YES,Female
000107192500832,Elderly HoH: NO,Female
000107192500842,Elderly HoH: NO,Male
000109032100301,Elderly HoH: NO,Male
000109032100302,Elderly HoH: NO,Male
000109032100303,Elderly HoH: NO,Male
000109032100304,Elderly HoH: NO,Male
000109032100305,Elderly HoH: NO,Male
000109032100306,Elderly HoH: NO,Male
000109032100307,Elderly HoH: NO,Male
000109032100308,Elderly HoH: NO,Female
000109032100309,Elderly HoH: NO,Male
000109032100310,Elderly HoH: NO,Male
000109032100311,Elderly HoH: NO,Male
000109032100312,Elderly HoH: NO,Male
000109032100313,Elderly HoH: NO,Male
000109032100314,Elderly HoH: NO,Male
000109032100315,Elderly HoH: NO,Male
000109032100316,Elderly HoH: NO,Female
000109032100317,Elderly HoH: NO,Male
000109032100318,Elderly HoH: NO,Male
000109032100319,Elderly HoH: NO,Male
000109032100320,Elderly HoH: NO,Male
000109032100322,Elderly HoH: YES,Female
000109032100324,Elderly HoH: NO,Male
000109032100325,Elderly HoH: NO,Male
000109032100326,Elderly HoH: NO,Male
000109032100327,Elderly HoH: NO,Male
000109032100329,Elderly HoH: NO,Male
000109032100330,Elderly HoH: NO,Male
000109032100331,Elderly HoH: NO,Male
000109032100332,Elderly HoH: NO,Male
000109032100333,Elderly HoH: NO,Male
000109032100355,Elderly HoH: NO,Male
000109032100356,Elderly HoH: NO,Male
000109032100362,Elderly HoH: NO,Male
000109072101201,Elderly HoH: NO,Male
000109072101202,Elderly HoH: NO,Male
000109072101203,Elderly HoH: YES,Male
000109072101204,Elderly HoH: NO,Female
000109072101205,Elderly HoH: NO,Female
000109072101206,Elderly HoH: YES,Female
000109072101207,Elderly HoH: YES,Female
000109072101208,Elderly HoH: NO,Male
000109072101209,Elderly HoH: YES,Male
000109072101210,Elderly HoH: NO,Male
000109072101211,Elderly HoH: NO,Male
000109072101212,Elderly HoH: YES,Female
000109072101213,Elderly HoH: NO,Male
000109072101214,Elderly HoH: NO,Male
000109072101215,Elderly HoH: NO,Female
000109072101216,Elderly HoH: NO,Male
000109072101217,Elderly HoH: NO,Male
000109072101218,Elderly HoH: NO,Male
000109072101219,Elderly HoH: NO,Male
000109072101221,Elderly HoH: NO,Female
000109072101222,Elderly HoH: YES,Male
000109072101223,Elderly HoH: YES,Male
000109072101224,Elderly HoH: NO,Male
000109072101225,Elderly HoH: YES,Male
000109072101226,Elderly HoH: YES,Female
000109072101227,Elderly HoH: NO,Male
000109072101235,Elderly HoH: NO,Male
000109072101236,Elderly HoH: YES,Female
000109072101237,Elderly HoH: NO,Male
000109072101239,Elderly HoH: NO,Male
000109072101240,Elderly HoH: NO,Male
000109072101241,Elderly HoH: NO,Male
000109072101242,Elderly HoH: NO,Male
000109072101243,Elderly HoH: YES,Male
000109072101244,Elderly HoH: NO,Female
000109072101245,Elderly HoH: NO,Male
000109072101246,Elderly HoH: NO,Male
000109072101247,Elderly HoH: NO,Female
000109072101248,Elderly HoH: NO,Male
000109072101269,Elderly HoH: NO,Male
000109072101287,Elderly HoH: NO,Male
000111052100901,Elderly HoH: NO,Male
000111052100902,Elderly HoH: NO,Female
000111052100903,Elderly HoH: NO,Male
000111052100904,Elderly HoH: NO,Male
000111052100905,Elderly HoH: YES,Male
000111052100906,Elderly HoH: NO,Male
000111052100907,Elderly HoH: NO,Male
000111052100908,Elderly HoH: NO,Male
000111052100909,Elderly HoH: NO,Male
000111052100910,Elderly HoH: YES,Female
000111052100911,Elderly HoH: NO,Male
000111052100912,Elderly HoH: NO,Male
000111052100913,Elderly HoH: YES,Female
000111052100914,Elderly HoH: NO,Female
000111052100915,Elderly HoH: NO,Male
000111052100916,Elderly HoH: NO,Male
000111052100918,Elderly HoH: NO,Male
000111052100919,Elderly HoH: NO,Male
000111052100920,Elderly HoH: NO,Male
000111052100921,Elderly HoH: NO,Male
000111052100922,Elderly HoH: NO,Male
000111052100923,Elderly HoH: NO,Male
000111052100924,Elderly HoH: NO,Male
000111052100925,Elderly HoH: NO,Male
000111052100926,Elderly HoH: NO,Male
000111052100927,Elderly HoH: YES,Female
000111052100928,Elderly HoH: YES,Female
000111052100929,Elderly HoH: NO,Male
000111052100930,Elderly HoH: NO,Male
000111052100931,Elderly HoH: YES,Female
000111052100933,Elderly HoH: YES,Male
000111052100934,Elderly HoH: NO,Male
000111052100935,Elderly HoH: NO,Female
000111052100936,Elderly HoH: NO,Male
000111052100937,Elderly HoH: YES,Female
000111052100938,Elderly HoH: NO,Male
000111052100939,Elderly HoH: NO,Female
000111052100940,Elderly HoH: NO,Female
000111052100941,Elderly HoH: NO,Male
000111052100942,Elderly HoH: NO,Female
000111052100943,Elderly HoH: NO,Female
000111052100944,Elderly HoH: YES,Male
000111052100945,Elderly HoH: YES,Female
000111052100946,Elderly HoH: NO,Male
000111052100947,Elderly HoH: YES,Male
000111052100948,Elderly HoH: NO,Male
000111052100965,Elderly HoH: NO,Male
000111052100980,Elderly HoH: NO,Male
000113072900301,Elderly HoH: YES,Male
000113072900302,Elderly HoH: NO,Female
000113072900304,Elderly HoH: NO,Male
000113072900305,Elderly HoH: NO,Female
000113072900306,Elderly HoH: NO,Male
000113072900307,Elderly HoH: NO,Male
000113072900308,Elderly HoH: YES,Female
000113072900309,Elderly HoH: NO,Male
000113072900310,Elderly HoH: YES,Male
000113072900312,Elderly HoH: NO,Female
000113072900313,Elderly HoH: NO,Male
000113072900314,Elderly HoH: NO,Male
000113072900315,Elderly HoH: NO,Male
000113072900316,Elderly HoH: NO,Female
000113072900317,Elderly HoH: YES,Male
000113072900318,Elderly HoH: NO,Male
000113072900319,Elderly HoH: YES,Male
000113072900320,Elderly HoH: YES,Female
000113072900321,Elderly HoH: NO,Male
000113072900322,Elderly HoH: YES,Male
000113072900323,Elderly HoH: NO,Male
000113072900324,Elderly HoH: NO,Male
000113072900325,Elderly HoH: YES,Male
000113072900326,Elderly HoH: NO,Male
000113072900328,Elderly HoH: NO,Male
000113072900329,Elderly HoH: NO,Female
000113072900330,Elderly HoH: NO,Male
000113072900331,Elderly HoH: NO,Male
000113072900332,Elderly HoH: NO,Male
000113072900333,Elderly HoH: NO,Male
000113072900334,Elderly HoH: NO,Male
000113072900335,Elderly HoH: NO,Male
000113072900336,Elderly HoH: YES,Female
000113072900337,Elderly HoH: YES,Female
000113072900338,Elderly HoH: NO,Male
000113072900339,Elderly HoH: NO,Female
000113072900342,Elderly HoH: NO,Male
000113072900350,Elderly HoH: NO,Male
000113072900366,Elderly HoH: YES,Male
000113112901001,Elderly HoH: NO,Male
